Gene_x	Gene_y	Condition1	Condition2	Type_of_gene_x	Type_of_gene_y	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
MAG1	RAD18	NoDrug	MMS	DNA_repair	DNA_repair	-2.49845940042923	2.81557957731454	-0.0744693044167343	0.0896803001224263	Expected	Positive	-3.76296173200599	-0.164149604539161	1.85254517142711e-55
MMS4	RAD18	NoDrug	MMS	DNA_repair	DNA_repair	-7.93800319172384	2.15719154938438	-0.236485242641867	0.0730377139351754	Negative	Expected	-6.86324880358793	-0.309522956577042	3.29707768946959e-180
MUS81	RAD18	NoDrug	MMS	DNA_repair	DNA_repair	-7.32390991732607	1.01345504776204	-0.21158262688479	0.034453354487685	Negative	Expected	-5.51490040814496	-0.246035981372475	4.01455372992645e-117
CSM3	RAD5	NoDrug	MMS	DNA_repair	DNA_repair	-8.44824071015737	0.683756390349711	-0.247754521707017	0.0245314326466336	Negative	Expected	-5.87607666424227	-0.27228595435365	1.09827277543044e-132
MMS1	RAD5	NoDrug	MMS	DNA_repair	DNA_repair	-4.34744491895004	1.73807726553142	-0.12014932084079	0.0522557132133151	Negative	Expected	-4.22172289470168	-0.172405034054106	2.16585140078654e-69
MMS4	RAD5	NoDrug	MMS	DNA_repair	DNA_repair	-6.90309685337733	2.09322004105648	-0.209846219155184	0.0736425963298443	Negative	Expected	-6.09712963888874	-0.283488815485028	1.08322115099282e-142
MUS81	RAD5	NoDrug	MMS	DNA_repair	DNA_repair	-7.30846954796185	3.15195286386135	-0.215457907493932	0.111088896728587	Negative	Positive	-7.10677948795515	-0.326546804222519	5.00544307817734e-193
CLA4	RAD51	NoDrug	MMS	DNA_repair	DNA_repair	0.241110830346009	-11.7202597299044	0.00669022231015921	-0.415737571145585	Expected	Negative	9.37995606879281	0.422427793455744	0
MAG1	RAD51	NoDrug	MMS	DNA_repair	DNA_repair	-0.295248835220386	-10.8029224738618	-0.00873205008541769	-0.37934206982701	Expected	Negative	8.07251002954779	0.370610019741592	6.16416118091402e-244
MMS1	RAD51	NoDrug	MMS	DNA_repair	DNA_repair	-1.68113935479744	-5.15580687993788	-0.0460969811968412	-0.168557560525126	Expected	Negative	2.86998606772527	0.122460579328284	2.56946346498276e-31
RAD18	RAD51	NoDrug	MMS	DNA_repair	DNA_repair	-0.245766166946165	3.25340765018863	-0.00705212248637589	0.103116282164804	Expected	Positive	-2.57677634101717	-0.11016840465118	8.63905885674415e-27
RAD5	RAD51	NoDrug	MMS	DNA_repair	DNA_repair	-11.3543415379192	3.28822883307952	-0.332458290753074	0.108402264475134	Negative	Positive	-9.99855452734349	-0.440860555228208	0
CSM3	RAD52	NoDrug	MMS	DNA_repair	DNA_repair	-5.62769093499706	1.80161016440964	-0.225554831746298	0.0930619498783354	Negative	Positive	-4.87328077582278	-0.318616781624633	6.75050166791883e-92
MMS4	RAD52	NoDrug	MMS	DNA_repair	DNA_repair	0.285634695032661	1.67573713173245	0.0167246899638829	0.119394709239471	Expected	Positive	-1.11329505026572	-0.102670019275589	6.58695263669504e-06
MPH1	RAD52	NoDrug	MMS	DNA_repair	DNA_repair	-0.963169035350035	-2.76497049368345	-0.0542010899068992	-0.199411574592025	Expected	Negative	1.58739107635904	0.145210484685126	5.05451485902645e-10
CLA4	RAD54	NoDrug	MMS	DNA_repair	DNA_repair	0.460009364949544	-5.85402241301163	0.0102670551962517	-0.16196168039411	Expected	Negative	4.84508558060566	0.172228735590362	3.27387274754088e-88
MAG1	RAD54	NoDrug	MMS	DNA_repair	DNA_repair	-0.799535953613651	-9.54850518109124	-0.0191219429874986	-0.262635395047822	Expected	Negative	6.68091992068337	0.243513452060323	3.08483504923437e-167
RAD18	RAD54	NoDrug	MMS	DNA_repair	DNA_repair	0.155791028795612	4.81880479695584	0.00441576616411705	0.152264015604189	Expected	Positive	-3.48305860242738	-0.147848249440072	9.45224774462753e-48
RAD5	RAD54	NoDrug	MMS	DNA_repair	DNA_repair	-8.3542474430256	4.71957042631839	-0.241624042369343	0.155213539805113	Negative	Positive	-9.0610962270706	-0.396837582174456	0
CLA4	RAD55	NoDrug	MMS	DNA_repair	DNA_repair	1.28922261336589	-12.5828379274928	0.0338735673923992	-0.410564182496676	Expected	Negative	10.6089796434666	0.444437749889076	0
MAG1	RAD55	NoDrug	MMS	DNA_repair	DNA_repair	0.240445542614832	-7.23761587645502	0.00673226493415754	-0.233955584232126	Expected	Negative	5.62813754423091	0.240687849166283	8.31075480809503e-119
RAD18	RAD55	NoDrug	MMS	DNA_repair	DNA_repair	-10.9227244987266	1.50957552349851	-0.298154001878377	0.043240168552253	Negative	Expected	-8.62815828935315	-0.34139417043063	2.13514099650113e-283
RAD5	RAD55	NoDrug	MMS	DNA_repair	DNA_repair	-10.6238058969695	3.93011620838379	-0.295849546264259	0.117021793671699	Negative	Positive	-10.1271572738169	-0.412871339935957	0
CLA4	RAD57	NoDrug	MMS	DNA_repair	DNA_repair	0.0859167859097209	-9.61970769950817	0.00339842285596035	-0.47403839190729	Expected	Negative	7.55565797495332	0.47743681476325	9.69303512631799e-214
MAG1	RAD57	NoDrug	MMS	DNA_repair	DNA_repair	-0.710776432744473	-9.2223379148689	-0.0305096362288817	-0.455405892309079	Expected	Negative	6.49400057436558	0.424896256080197	4.7970021830904e-158
CLA4	RAD59	NoDrug	MMS	DNA_repair	DNA_repair	-0.152344090802256	-7.41051741751068	-0.00447857447884814	-0.286082229371004	Expected	Negative	5.80340486426042	0.281603654892156	2.63770820498038e-126
RAD18	RAD59	NoDrug	MMS	DNA_repair	DNA_repair	-9.03070113207021	1.14239681235058	-0.266223231295676	0.0375549771482532	Negative	Expected	-6.8796660320458	-0.303778208443929	4.78787155119241e-181
RAD5	RAD59	NoDrug	MMS	DNA_repair	DNA_repair	-7.84560508472214	0.783868769433605	-0.236039176138283	0.0267928741791316	Negative	Expected	-5.77209393225959	-0.262832050317415	4.12077760422344e-128
RAD55	RAD59	NoDrug	MMS	DNA_repair	DNA_repair	-8.56616807872699	1.34397823455654	-0.237720461536889	0.0450429390572688	Negative	Expected	-6.4984135846705	-0.282763400594158	8.04931427213461e-162
CSM3	RAD61	NoDrug	MMS	DNA_repair	DNA_repair	-10.1386449928629	-1.04530399866113	-0.303863486095646	-0.0425564498896737	Negative	Expected	-5.16885692496397	-0.261307036205973	4.05121169081135e-103
CLA4	RTT101	NoDrug	MMS	DNA_repair	DNA_repair	-2.95912122639461	-21.1045279943127	-0.0634961424676164	-0.557247660216863	Expected	Negative	14.5119613625328	0.493751517749247	0
RAD51	RTT101	NoDrug	MMS	DNA_repair	DNA_repair	0.739925678627391	-10.1941866416695	0.0160515763634128	-0.25924640407966	Expected	Negative	8.23590910400154	0.275297980443073	6.65014432583037e-254
RAD57	RTT101	NoDrug	MMS	DNA_repair	DNA_repair	0.220737409076572	-6.70395877911242	0.00834353162838537	-0.295516668928687	Expected	Negative	5.23286684123662	0.303860200557072	8.88195945822277e-103
CLA4	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-0.0219916072362119	-11.0670396095087	-0.000622657557045982	-0.395672143317373	Expected	Negative	8.66228970630018	0.395049485760327	6.64320410033009e-281
CSM2	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-0.0852903133768479	-6.37671184915673	-0.00229426791862308	-0.215339103453449	Expected	Negative	4.93459449029312	0.213044835534826	1.7837631187523e-91
MAG1	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-1.7824163649213	-5.8175447945855	-0.0536553263033809	-0.205422610806677	Expected	Negative	3.27079862923479	0.151767284503296	1.73830143179195e-40
MMS1	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-3.02933367143426	1.16886465425253	-0.084850915127912	0.0385323172395431	Negative	Expected	-2.85224671365277	-0.123383232367455	1.69241797643318e-32
PSY3	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-0.917232851698584	-12.4930663751364	-0.0219995163689335	-0.370165691891768	Expected	Negative	9.13327455874347	0.348166175522835	0
RAD18	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	0.158127122238635	4.06420789412523	0.00436257646517966	0.121049647747804	Expected	Positive	-2.87415221232919	-0.116687071282625	5.65491882756119e-33
RAD5	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-2.3798947319843	2.72539122543179	-0.0669848855345336	0.0845977669628617	Expected	Positive	-3.61760632561361	-0.151582652497395	2.20851980688189e-51
RAD54	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-0.12809448713844	-5.7660978368184	-0.00289195332658031	-0.151309624333126	Expected	Negative	4.28746648388097	0.148417671006546	3.62579730135673e-69
RAD55	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-0.0261624313605553	-4.43390697606427	-0.000698051980754758	-0.137407355929065	Expected	Negative	3.34304667642171	0.13670930394831	2.90473134277125e-42
RAD57	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	0.258986032339873	-2.86453297613619	0.010274859181518	-0.132626179658341	Expected	Negative	2.34370637353272	0.142901038839859	4.26469287296982e-21
RAD61	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	0.356968971250629	-8.50453569179088	0.0124734409637506	-0.379422780449145	Expected	Negative	6.91549106818994	0.391896221412896	3.76931156051244e-179
RTT101	RTT107	NoDrug	MMS	DNA_repair	DNA_repair	-15.9056889956392	1.25730199366301	-0.345191839158108	0.0313384124955293	Negative	Expected	-11.3929845813325	-0.376530251653638	0
CLA4	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	-0.242865598106945	-7.14932480326219	-0.00701482720609736	-0.263559188897621	Expected	Negative	5.47791392262803	0.256544361691523	1.41781182814386e-112
CSM3	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	-12.7154199053765	-0.9910050357842	-0.304684980252961	-0.0303717730370665	Negative	Expected	-7.05122647101328	-0.274313207215895	4.57188394643623e-190
MAG1	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	-0.813305993016677	-5.55706044557429	-0.0250182119541048	-0.203096816866958	Expected	Negative	3.72783674270912	0.178078604912854	2.06328765298695e-52
RAD18	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	1.53616759779239	4.48960836742304	0.04502413395903	0.151411595282543	Expected	Positive	-2.38103436683032	-0.106387461323513	4.54958478286929e-23
RAD5	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	1.92034153861825	4.56256404587172	0.0574246391227489	0.159957859900767	Expected	Positive	-2.2251338664918	-0.102533220778019	2.54354436226276e-20
RAD52	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	1.40888269837843	3.891000608301	0.0574627510269847	0.195931697792753	Expected	Positive	-2.13684184678583	-0.138468946765768	7.72433514843654e-19
RTT101	SGS1	NoDrug	MMS	DNA_repair	DNA_repair	-10.2408250136385	1.23011669151212	-0.230051058712852	0.0328300236611319	Negative	Expected	-7.5357979872439	-0.262881082373984	9.80479312855622e-217
CLA4	SHU1	NoDrug	MMS	DNA_repair	DNA_repair	0.328184480790584	-5.60301682587328	0.00846676575176365	-0.191342244234172	Expected	Negative	4.66849717064045	0.199809009985935	6.31681701828773e-82
MAG1	SHU1	NoDrug	MMS	DNA_repair	DNA_repair	-0.681467497505076	-7.11825170098964	-0.0189092712865814	-0.241792564020882	Expected	Negative	5.08160901484367	0.222883292734301	5.85479128746514e-97
RTT107	SHU1	NoDrug	MMS	DNA_repair	DNA_repair	-0.395813768006784	-6.26325407396954	-0.0102988161711625	-0.202722907839967	Expected	Negative	4.6335235046691	0.192424091668805	1.02713291825778e-80
CLA4	SHU2	NoDrug	MMS	DNA_repair	DNA_repair	0.435739155267812	-6.51273870978862	0.0121898669459534	-0.238041572337962	Expected	Negative	5.43657466889127	0.250231439283916	6.65363938870212e-111
MAG1	SHU2	NoDrug	MMS	DNA_repair	DNA_repair	0.117526847368047	-10.1931721955945	0.00356470506844992	-0.372831228475477	Expected	Negative	7.92138026246336	0.376395933543927	6.35409661113102e-235
MPH1	SHU2	NoDrug	MMS	DNA_repair	DNA_repair	-4.20380698984449	0.347879564453386	-0.123718139757598	0.0135477055007917	Negative	Expected	-2.81205997808394	-0.13726584525839	1.25082671738667e-31
RTT107	SHU2	NoDrug	MMS	DNA_repair	DNA_repair	0.542636950775428	-6.58142134527235	0.0152289694423883	-0.226395224765814	Expected	Negative	5.44257881876034	0.241624194208202	3.87111786588943e-111
CSM2	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-0.0099178108963602	-2.88907914907763	-0.000364077857376169	-0.143498463273504	Expected	Negative	2.31749128587627	0.143134385416128	1.21066458700823e-20
MAG1	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-0.196109209923269	-7.66917565569146	-0.00724369302071857	-0.354392522964264	Expected	Negative	5.86813121848804	0.347148829943545	4.08814496530597e-129
MMS1	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-1.26997278613493	-5.17185886659891	-0.043292689380407	-0.222023139763861	Expected	Negative	3.26044221179697	0.178730450383454	3.07311441804626e-40
MPH1	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	0.2884318298559	-3.67130783940086	0.0103451028733486	-0.177523003468623	Expected	Negative	3.12051477665028	0.187868106341971	6.67228575560226e-37
PSY3	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-0.075773002733449	-4.76742946162836	-0.00235889653775191	-0.197366703963341	Expected	Negative	3.76478355571697	0.195007807425589	1.92602194910992e-53
RAD51	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	0.0572246927058657	-7.7506558334475	0.00199656695243496	-0.34759824530817	Expected	Negative	6.15257366159881	0.349594812260605	6.7635649952654e-142
RAD54	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	0.733568973202034	-8.67869754142816	0.0217296443544643	-0.325292371772531	Expected	Negative	7.26386567544873	0.347022016126995	1.4491908017019e-197
RAD55	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	0.945610036278636	-8.92596164408201	0.0312502523564164	-0.365559270500974	Expected	Negative	7.54026772826893	0.396809522857391	6.84840700732387e-213
RAD57	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	0.436536823993174	-4.33099082415913	0.0259694630405747	-0.331249358176649	Expected	Negative	3.68663641229232	0.357218821217223	2.78908624350994e-51
RAD59	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-0.487201118242634	-9.06140929656776	-0.0178486526426276	-0.435230881419152	Expected	Negative	6.9093824795258	0.417382228776524	7.27610917099018e-179
RTT101	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-0.305003149046829	-9.19418472260923	-0.00860038935148392	-0.325174935450678	Expected	Negative	6.99884871859292	0.316574546099194	1.89705180804004e-183
SHU1	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	0.0838752700781066	-3.82188422647758	0.00297564530296682	-0.182062515050617	Expected	Negative	3.11532860373305	0.185038160353583	8.70427752319085e-37
SHU2	SLX4	NoDrug	MMS	DNA_repair	DNA_repair	-0.0072010442137758	-4.29631296646662	-0.000302827096236194	-0.243300573084102	Expected	Negative	3.44497837722765	0.242997745987866	7.56671330298e-45
RAD5	SRS2	NoDrug	MMS	DNA_repair	DNA_repair	1.39846987918724	7.58420466012553	0.0394900838108929	0.253540871496998	Expected	Positive	-4.8914411727581	-0.214050787686105	1.45613928666617e-92
RAD61	SRS2	NoDrug	MMS	DNA_repair	DNA_repair	-1.73817191610205	-4.77291605699966	-0.0604655013810329	-0.230411465183364	Expected	Negative	2.85610230389636	0.169945963802331	5.03797507230088e-31
RTT101	SRS2	NoDrug	MMS	DNA_repair	DNA_repair	-15.5780508378315	0.60848637154999	-0.316261187661796	0.0154824793116345	Negative	Expected	-10.1914950645589	-0.33174366697343	0
CLA4	CSM3	NoDrug	4NQO	DNA_repair	DNA_repair	-1.34750425554397	-11.2990529035866	-0.0307953183178775	-0.374939803839584	Expected	Negative	8.54133286118685	0.344144485521707	6.68507236122288e-270
CLA4	MMS1	NoDrug	4NQO	DNA_repair	DNA_repair	-1.98159198633475	-10.3319261320004	-0.0545218054374731	-0.415891625310655	Expected	Negative	7.41150703211131	0.361369819873182	4.07201488598244e-203
MMS4	MPH1	NoDrug	4NQO	DNA_repair	DNA_repair	-7.18316402688905	0.319265319305178	-0.250284755036856	0.017029216455954	Negative	Expected	-4.19573556075425	-0.26731397149281	1.1731145535942e-68
MPH1	MUS81	NoDrug	4NQO	DNA_repair	DNA_repair	-10.2472926977343	-1.26561520890023	-0.349463561251057	-0.0654163181454452	Negative	Expected	-4.58701937656858	-0.284047243105612	1.19253485086219e-81
CLA4	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	-8.74094940407018	0.493492615527316	-0.240395289438692	0.0161067680230482	Negative	Expected	-6.00980973595978	-0.25650205746174	1.41849344035683e-138
CSM3	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	-8.3705569900971	2.0053521370844	-0.240543104292395	0.0706182579908161	Negative	Expected	-6.84591922556752	-0.311161362283211	5.11673402457825e-179
MAG1	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	-2.49845940042923	-10.5279350743667	-0.0744693044167343	-0.391939033106542	Expected	Negative	6.65690640441799	0.317469728689808	8.32587264245873e-164
MMS1	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	-1.55019395830291	3.36162451731701	-0.041987139852813	0.103982058244941	Expected	Positive	-3.55031594422936	-0.145969198097754	1.1618335577668e-49
MMS4	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	-7.93800319172384	1.22675454374949	-0.236485242641867	0.0442145129320773	Negative	Expected	-6.00291596499239	-0.280699755573944	2.80495265329349e-138
MUS81	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	-7.32390991732607	3.99052413114428	-0.21158262688479	0.139812891237135	Negative	Positive	-7.73817157274022	-0.351395518121925	5.78976176277981e-228
PSY3	RAD18	NoDrug	4NQO	DNA_repair	DNA_repair	0.339936375690768	-11.6340952567996	0.00979232726229476	-0.411893961030726	Expected	Negative	9.23886415111166	0.421686288293021	0
CSM3	RAD5	NoDrug	4NQO	DNA_repair	DNA_repair	-8.44824071015737	0.213464678755145	-0.247754521707017	0.00837599766953116	Negative	Expected	-5.22860105225289	-0.256130519376548	1.8081681044735e-105
MMS1	RAD5	NoDrug	4NQO	DNA_repair	DNA_repair	-4.34744491895004	1.26324202995328	-0.12014932084079	0.0432417872092336	Negative	Expected	-3.71387681432138	-0.163391108050024	3.48345947391549e-54
MMS4	RAD5	NoDrug	4NQO	DNA_repair	DNA_repair	-6.90309685337733	2.9663771467882	-0.209846219155184	0.118976894185759	Negative	Positive	-6.5337653738409	-0.328823113340942	2.3407555883381e-163
MUS81	RAD5	NoDrug	4NQO	DNA_repair	DNA_repair	-7.30846954796185	2.80162332087735	-0.215457907493932	0.109341713595256	Negative	Positive	-6.6406221902174	-0.324799621089188	1.24018128670885e-168
PSY3	RAD5	NoDrug	4NQO	DNA_repair	DNA_repair	0.842514999571816	-9.162723412853	0.024761204078762	-0.360929016074098	Expected	Negative	7.84772628891085	0.38569022015286	9.25723402001419e-228
RAD18	RAD51	NoDrug	4NQO	DNA_repair	DNA_repair	-0.245766166946165	3.56733156652417	-0.00705212248637589	0.119808140789642	Expected	Positive	-2.87185468417947	-0.126860263276018	4.8771435204228e-33
RAD5	RAD51	NoDrug	4NQO	DNA_repair	DNA_repair	-11.3543415379192	3.14078397831641	-0.332458290753074	0.117097886142276	Negative	Positive	-9.48304619264167	-0.44955617689535	0
CSM3	RAD52	NoDrug	4NQO	DNA_repair	DNA_repair	-5.62769093499706	1.19424778296315	-0.225554831746298	0.0662093713227902	Negative	Expected	-4.264910239023	-0.291764203069088	7.49622344602979e-71
MPH1	RAD52	NoDrug	4NQO	DNA_repair	DNA_repair	-0.963169035350035	-7.14891454086327	-0.0542010899068992	-0.557212597618949	Expected	Negative	5.23234338564209	0.50301150771205	3.57262481181753e-101
MUS81	RAD52	NoDrug	4NQO	DNA_repair	DNA_repair	1.28277085861511	2.77854150176631	0.0517400168597888	0.15311648776041	Expected	Positive	-1.48448175392732	-0.101376470900622	9.09360690031054e-10
PSY3	RAD52	NoDrug	4NQO	DNA_repair	DNA_repair	0.00188229687859899	-7.71833660231692	7.54953553443366e-05	-0.429562206893968	Expected	Negative	6.26283867282453	0.429637702249313	6.03536336966714e-145
RAD18	RAD54	NoDrug	4NQO	DNA_repair	DNA_repair	0.155791028795612	4.08735974062254	0.00441576616411705	0.135752087038539	Expected	Positive	-3.00794298526177	-0.131336320874422	4.30924040008486e-36
RAD5	RAD54	NoDrug	4NQO	DNA_repair	DNA_repair	-8.3542474430256	4.1761235368857	-0.241624042369343	0.15383761393294	Negative	Positive	-8.44376372320122	-0.395461656302283	7.06223593507308e-271
MAG1	RAD55	NoDrug	4NQO	DNA_repair	DNA_repair	0.240445542614832	-9.38523690107556	0.00673226493415754	-0.396476197237571	Expected	Negative	7.95581254144303	0.403208462171729	4.90642039714194e-234
RAD18	RAD55	NoDrug	4NQO	DNA_repair	DNA_repair	-10.9227244987266	2.35596869150612	-0.298154001878377	0.0728925347850156	Negative	Expected	-8.99295528766182	-0.371046536663393	0
RAD5	RAD55	NoDrug	4NQO	DNA_repair	DNA_repair	-10.6238058969695	2.30621340036926	-0.295849546264259	0.0789841372099522	Negative	Positive	-8.49168043866726	-0.374833683474211	6.95706390100578e-274
MMS1	RAD57	NoDrug	4NQO	DNA_repair	DNA_repair	-0.0401887974728897	-7.41620719028491	-0.00156211664069158	-0.40134392139072	Expected	Negative	6.00006599194946	0.399781804750029	4.5029763704247e-133
RAD5	RAD59	NoDrug	4NQO	DNA_repair	DNA_repair	-7.84560508472214	-0.0858121181572162	-0.236039176138283	-0.00342333663404301	Negative	Expected	-4.6554631674528	-0.23261583950424	4.8622731427488e-84
RAD55	RAD59	NoDrug	4NQO	DNA_repair	DNA_repair	-8.56616807872699	0.733535619041747	-0.237720461536889	0.0301960468160864	Negative	Expected	-5.39658078462232	-0.267916508352975	3.34576983548015e-112
RAD57	RAD59	NoDrug	4NQO	DNA_repair	DNA_repair	-0.784791579149115	-6.56365721485134	-0.0332449876219256	-0.413841049761901	Expected	Negative	5.01051079563467	0.380596062139976	8.92358194529068e-93
CLA4	RAD61	NoDrug	4NQO	DNA_repair	DNA_repair	-1.58070880936252	-7.08384110833519	-0.0545503352014293	-0.37394938501825	Expected	Negative	5.06432383686522	0.319399049816821	8.98211101376488e-95
MMS1	RAD61	NoDrug	4NQO	DNA_repair	DNA_repair	-1.85590478736176	-7.91113821549878	-0.0631363655334806	-0.403140044264791	Expected	Negative	5.54922069464832	0.340003678731311	8.69601678327654e-114
RAD18	RAD61	NoDrug	4NQO	DNA_repair	DNA_repair	-0.471955564060757	-9.33197511005125	-0.0188964043705431	-0.461737129219213	Expected	Negative	6.95748983288098	0.44284072484867	6.18484586300135e-179
RAD5	RAD61	NoDrug	4NQO	DNA_repair	DNA_repair	0.125095866120649	-7.17800842979874	0.00510974132521875	-0.395177426794471	Expected	Negative	5.83917481276211	0.40028716811969	5.07648013934032e-126
RAD59	RAD61	NoDrug	4NQO	DNA_repair	DNA_repair	-1.93885909901003	-4.63050653277899	-0.0709464307125608	-0.2694635556684	Expected	Negative	2.88787678537356	0.198517124955839	6.27621601883535e-31
CLA4	RTT101	NoDrug	4NQO	DNA_repair	DNA_repair	-2.95912122639461	-14.4720196482288	-0.0634961424676164	-0.42965013644978	Expected	Negative	9.99573057999699	0.366153993982164	0
CSM3	RTT101	NoDrug	4NQO	DNA_repair	DNA_repair	-1.05453175110857	-16.2945439765922	-0.0199416694502296	-0.426925193893014	Expected	Negative	12.5953938726675	0.406983524442785	0
MUS81	RTT101	NoDrug	4NQO	DNA_repair	DNA_repair	0.492265510134216	3.60921437957157	0.0109710513545703	0.112899620017786	Expected	Positive	-2.65381282478221	-0.101928568663215	1.91453236744093e-28
RAD61	RTT101	NoDrug	4NQO	DNA_repair	DNA_repair	-1.59546122861809	-9.46022393602093	-0.0445995523046477	-0.380012527184314	Expected	Negative	6.85370825248733	0.335412974879667	1.2326280142721e-173
MMS4	RTT107	NoDrug	4NQO	DNA_repair	DNA_repair	-7.82820006133341	-0.463194134498171	-0.233264446641038	-0.0209150190564898	Negative	Expected	-3.92513943916951	-0.212349427584548	2.52540379566342e-60
RAD18	RTT107	NoDrug	4NQO	DNA_repair	DNA_repair	0.158127122238635	-12.4756325341436	0.00436257646517966	-0.406959132661396	Expected	Negative	9.62767785324448	0.411321709126576	0
RAD51	RTT107	NoDrug	4NQO	DNA_repair	DNA_repair	-9.2395516854268	-1.02953420869646	-0.260461782382597	-0.0429795739491487	Negative	Expected	-4.31742750299933	-0.217482208433448	1.48729333991276e-72
CSM3	SGS1	NoDrug	4NQO	DNA_repair	DNA_repair	-12.7154199053765	0.28448842568179	-0.304684980252961	0.00962396747152305	Negative	Expected	-7.58180636198991	-0.314308947724484	5.01049943211348e-219
RAD18	SGS1	NoDrug	4NQO	DNA_repair	DNA_repair	1.53616759779239	5.30047728411408	0.04502413395903	0.180561051198811	Expected	Positive	-3.01605381002547	-0.135536917239781	2.85340690920431e-36
